Time,BallX,BallY,VelX,VelY,Pitch,Roll,TargetX,TargetY
131,-5,11,-7542.046817447717,-7278.830068233378,-0.2879793265790644,-0.09902637701136542,28.712303674235386,147.11545894371386
164,-5,12,-50.60043002766062,-1265.2099567379332,-0.03414401734966158,-0.08440144200961212,35.443694937864805,145.48014227590247
197,-3,12,-73.98275817278953,24.73706884190501,-0.041225267716700174,-0.06322308669137353,41.76621495869509,143.50661721471832
231,-4,13,98.66525404048339,-44.47490828139135,-0.028165630835909325,-0.09219520693425726,47.8312944414598,141.1213415435822
264,-3,11,-75.42568067805239,93.71837673890319,-0.05532578079255598,-0.07033639045576322,53.339924757253385,138.4147603286081
298,-3,10,24.844106864624134,-43.3744523674558,-0.04257186518256096,-0.07764160412561595,58.38816675761095,135.31769193533594
333,-2,9,-42.12652727301348,-11.00358183109407,-0.03918314213315435,-0.06466808912360839,63.035544114854915,131.7035875448945
364,-3,7,57.83221761828667,32.13471208753107,-0.048061523426699115,-0.08064633961073933,66.60551979017993,128.1469454725165
395,-3,7,-54.2833838079376,-88.96350582813182,-0.024243242757669335,-0.06611299968481574,69.49241360787563,124.42467975868715
435,-3,6,-14.663002541332283,14.678221671603964,-0.02928392817353038,-0.061077540709167884,72.33135080324371,119.2656645844988
467,-2,6,-58.1733590574663,-42.299524210490254,-0.01723288258055243,-0.04450407291294282,73.92364226740035,114.66959318093589
498,-1,7,-25.384771629622687,-53.993112877347826,-0.0027964669162301816,-0.03771681625630959,74.77368233645049,110.1059017858871
529,1,7,-63.73092618145207,27.257729208062155,-0.01014422388730024,-0.02053712555103946,74.9916028088702,105.2694556054551
564,5,9,-76.63893297457231,-73.69435719966195,0.012762684871449952,0.0032850653428998715,74.44416503780259,99.41272220684539
593,10,9,-115.58439459120461,59.53700462886517,-0.0021683951704237875,0.032272077000454424,73.38288157150353,94.4798339920289
625,15,12,-8.422739625416634,-124.54813204870136,0.032926145632880634,0.03464539384268703,71.54070138634805,88.72846558899776
658,21,15,-66.81729383962879,-15.893732350860308,0.037458800034282175,0.05370068521957623,68.99333344719261,82.69565776562767
695,28,18,-38.09213750025748,-5.287303257450773,0.03917347353792576,0.06605397302783618,65.29304450977068,75.59481836519006
730,31,19,79.1565604445041,41.0336794685939,0.02658705957926927,0.04177398521781095,61.04628432181428,68.66213808330647
756,39,20,-370.7204834023024,-31.002603008228768,0.03356553743209473,0.1252206778173018,57.49545841497887,63.452159182987316
829,44,24,101.68883484626726,-22.762642186103033,0.047990868189199516,0.06077758439392182,45.727326913983056,48.29976221785399
863,48,23,-92.84457826576936,78.65949534388211,0.024621085970366528,0.08836176307171169,39.42786336820537,40.987751579283696
896,52,25,-30.620059369610267,-115.4102299833278,0.05834716752021242,0.0973097967036504,32.83046226321035,33.69130764876342
927,52,26,122.22423971455815,18.944597393307767,0.05320810591128686,0.06415428091427366,26.40848756914842,26.841737533278632
962,51,27,12.93988004541257,-10.012151423118825,0.05625094424592089,0.060221663299559025,18.943790198155792,19.099246098085928
996,51,24,-50.04998198094173,123.37271014497902,0.020056825636668402,0.07490493468170172,11.541149292527212,11.57566953939842
1027,45,26,221.63925266720526,-197.84540421863645,0.074198907599502,0.014251463192275791,4.528668184298606,4.53073543279212
1063,41,23,-91.53688010845836,147.12751612009157,0.028288122485337273,0.04281532495998355,-3.5128438427546436,-3.513808073971004
1090,36,21,96.60084350859468,-22.068114697862928,0.033527689922530544,0.01987967137186573,-9.609248789823353,-9.629109463198718
