Time,BallX,BallY,VelX,VelY,Pitch,Roll,TargetX,TargetY
143,-121,-6,-6680.586816841536,-6679.703552171725,-0.2879793265790644,-0.2879793265790644,31.149430432905802,146.57359431674857
160,-14,-10,-14179.918351316024,-1763.8879681601516,-0.12605566767884874,0.2879793265790644,34.69192031871161,145.68500613163005
193,1,-8,6104.198910712166,-321.82559188405986,-0.035516577009890034,0.05671611983056855,40.95069444012317,143.78809176950284
226,5,-13,352.287266885904,218.73465698607458,-0.0998415143325325,-0.04688363282976759,47.0830233897511,141.44594163284992
258,6,-12,90.2467202974501,-211.30772001000042,-0.04226947007090546,-0.07147188817219227,52.33670078818372,138.95338703804666
291,7,-12,-5.5587676851182675,26.21145472342042,-0.0499424388202686,-0.06984465110416448,57.46889611741883,135.9359320721019
324,5,-13,91.97924958605441,26.517284366919565,-0.057452082139883884,-0.09589299555902997,61.881002287313386,132.6892182367575
357,1,-14,54.23534424881353,-7.863506644518269,-0.05514246503471863,-0.11182264176450596,65.83733497679432,128.9899815110464
392,-2,-16,-41.06537406817283,22.745549225217413,-0.062002922038610554,-0.09943660393557131,69.20183993179795,124.84920084012003
423,-3,-16,-75.28822250493825,-73.43794042301131,-0.041773224918209714,-0.07869721596750942,71.62593817001556,120.77401252926924
457,-3,-15,-48.67661317319186,-41.422050549834516,-0.029666308054016013,-0.06446992154109421,73.4958121816111,116.15426408091203
492,-5,-12,41.23224686230272,-67.26480022177475,-0.008861924820297655,-0.07722267576741151,74.66685703879936,110.94673988877496
523,-8,-7,30.4107064149364,-106.50751374835524,0.019747608670013943,-0.08539145272053603,74.99985801849371,106.16915909673797
556,-8,-4,-122.2877292091246,61.67643790982897,0.0019479615931656624,-0.05009955689260389,74.64549995012658,100.78430116324334
590,-3,-3,-179.0377074500596,51.206919288983805,-0.013236132359774144,0.0029894671843726565,73.51682866512242,94.99339865299733
620,3,-3,-97.7778726490459,23.321530873264443,-0.019276959825466056,0.028316246195797166,71.90571408586348,89.73242977698156
660,3,-2,155.5691290689307,-32.76814228246036,-0.0077366018065358425,-0.02647243943285374,68.80433808956411,82.29610773956057
688,2,-11,19.143581859095924,442.63990912665474,-0.11493567131421527,-0.031108655282410077,66.08378453007357,77.00582075182976
722,3,-12,-89.2571630841472,-311.03086515694315,-0.022182004694484645,-0.004490945995094015,62.107130030850804,70.30923460276514
756,6,-12,-86.14371705389992,-40.63432653972734,-0.010003166638976132,0.021327874417083385,57.453378081450595,63.39280249455976
786,9,-17,-43.92779052344837,192.48733184683837,-0.060207954808342554,0.03278517603178313,52.905770731185676,57.23642821014691
825,7,-18,119.07114300563241,-136.5110381716495,-0.0139659863524896,-0.0075491743080438895,46.370918863301796,49.07100875769852
860,11,-19,-191.35071320567542,-6.820747236775034,-0.011869178327898,0.05127512998485236,39.89417787079625,41.51598949065162
889,13,-20,29.013262205252673,-1.8841048286269237,-0.011391311456645578,0.04391647529420321,34.21213412220859,35.194606344828074
958,15,-25,2.6935541865592234,13.71336393378152,-0.01955923865689127,0.042312145779434325,19.926701387644552,20.10819922081325
991,15,-23,10.240343284648334,-155.62064894660043,0.02527829794425905,0.039361690489973886,12.679087996513784,12.7249592032722
1022,16,-23,-52.8392381021157,58.89306883907599,0.009396112320123452,0.0536112890304881,5.781386632795102,5.7856920480774345
1057,15,-23,49.28875635616544,-9.48360523674158,0.012303554423720994,0.038500558260223194,-2.117061109774224,-2.117272040140627
1087,16,-24,-84.09124975166522,30.99900619965341,0.0041698533429162556,0.060564913632976655,-8.861713390934947,-8.87727329932885
1123,15,-22,51.4939161528912,-97.64931415381733,0.03492470876800186,0.04434679719993113,-16.85763381779353,-16.966517143918228
1155,13,-21,35.627066235358015,16.176358254244164,0.03043931452173715,0.03446809425630413,-23.736788861890194,-24.047841323856588
1188,9,-20,60.733172907940336,-8.38993164939301,0.03288604127909075,0.01675668903602547,-30.738185103501017,-31.43630710667212
1221,7,-19,-61.47770515024874,-9.996844790606874,0.035774430561481156,0.034519448024619905,-37.37063422114299,-38.67863155247772
1255,5,-19,2.048797727939248,23.21110481565026,0.028923551562935,0.033914734658406324,-43.76513727259855,-45.97838006501682
1286,1,-19,89.93864061624534,-7.460769036966079,0.030930793935105602,0.009717678102187882,-49.203244531706304,-52.52963941833789
1316,-4,-19,55.82056255559823,-7.207425343172813,0.03282223538433766,-0.00493128747289371,-54.10286704257537,-58.81183761916694
1354,-7,-20,-70.73045846716195,17.675653052814926,0.026913897931482234,0.01871137034407534,-59.701562573480615,-66.63873685986698
1383,-11,-22,91.36291397489825,49.344417146775676,0.014423996133714308,-0.004414119619868072,-63.42077251852073,-72.42058947157095
1420,-13,-23,-66.60461755246625,-44.859554512505554,0.028933131460731846,0.01712812305228291,-67.47142063441336,-79.60777086568929
1449,-18,-25,175.1913723937087,52.06026834520223,0.01599929712481503,-0.026396358469736737,-70.01923530067883,-84.9625529716849
1486,-25,-26,36.00231908571371,-45.21383782459743,0.030558016437063348,-0.0379889965508544,-72.55961643558624,-91.6708606707291
1519,-27,-31,-114.26429781255285,134.13976193667574,-0.008209323631528704,-0.004965806207865093,-74.08405355323126,-97.45338131152488
1549,-32,-34,148.8523710205246,-58.632616128000436,0.007320337044828279,-0.04439141886982521,-74.83970401234942,-102.54202454419392
1583,-35,-37,-54.60684939321192,-9.981276010026152,0.01027940453813862,-0.028202571593261068,-74.94997962150093,-107.98521708981879
1617,-38,-40,26.041812538798702,1.4283641621454723,0.009853568615194144,-0.035966375510708366,-74.27649007747269,-113.17626754056673
1649,-42,-43,69.2031030686952,8.748523615108331,0.007390146811265165,-0.05545268434395682,-72.92433868495898,-117.80656634892951
1682,-42,-46,-108.42145853822169,2.089399870466458,0.006793598754916138,-0.024497092132178194,-70.85624241979139,-122.21972250760588
1719,-45,-50,107.19546200374793,22.414242499978187,-0.0003098371253393956,-0.05846906736171061,-67.76302002055023,-126.77322887849783
1748,-47,-53,12.46200186120819,-4.555219777869697,0.0008740435138932578,-0.061707884246296876,-64.62472436279657,-130.22734123219135
1783,-44,-57,-137.13453076316188,21.891369525007146,-0.005702087314818101,-0.020512900332552878,-60.35687455891375,-133.89559041714824
1813,-44,-60,125.38880400712704,-13.65295058853749,-0.0020460318213660796,-0.0540901423166054,-56.0086637183585,-136.86498031819895
1848,-44,-65,23.363333500270322,56.39911803337312,-0.019068495736808654,-0.061141697647975474,-50.541231885103606,-139.86396037303697
1879,-41,-65,-91.23871760053788,-160.41075951583133,0.0239081271461172,-0.03669737751337066,-45.230550695921394,-142.2109662803287
1915,-39,-69,59.99973487601582,116.67394503605905,-0.012745116302290364,-0.055546357794022366,-38.51850687910733,-144.57858994002714
1944,-35,-72,-84.53071493629716,2.7575238436486647,-0.013438616874403182,-0.03428739413920192,-32.81777088075347,-146.17052511420593
1978,-30,-75,6.696632422732575,-8.834728032567705,-0.010769514607538075,-0.03631054603635014,-25.649359515768733,-147.721560464331
2012,-26,-78,41.26108442269155,11.450257221734304,-0.014195144619698164,-0.04865482847433319,-18.278045877060418,-148.86503750761656
2044,-21,-80,-39.77482757666638,-15.514709168402446,-0.009974332177449408,-0.03783399481888805,-11.405218052772058,-149.56323128971206
2076,-13,-82,-87.24611518833186,7.136219725766343,-0.012010559026371725,-0.012939458350341644,-4.090738605886554,-149.94416758669058
2112,-5,-83,24.13680618169861,-23.3001177558405,-0.0046692780709888014,-0.020544358780557558,4.0288966091526035,-149.9458444407494
2148,4,-86,-33.84622010302013,69.15495072720319,-0.026083015396454842,-0.01006392232409892,11.963218808022718,-149.51909334392664
2173,11,-88,-39.65807666373536,8.412065112885033,-0.027934457253258615,-0.0013354326951841677,17.525687164542976,-148.95817808960877
2213,20,-87,38.67534037511923,-85.98396470982955,0.0016512986171135918,-0.014643020713523351,26.009073251951037,-147.65455056114803
