Time,BallX,BallY,VelX,VelY,Pitch,Roll,TargetX,TargetY
94,-3,73,-10714.466921174178,-10753.542822620162,0.03053500869878121,-0.0012548633711827895,0,0
133,-4,75,1.2109600061775687,-3.0919200123551356,0.031618016083552095,-0.0016790265526725795,0,0
199,-5,75,0.7693348902382068,-0.75,0.03204565317559157,-0.0021176880663605455,0,0
235,-2,77,-3.8621871652137387,-3.3581247768091593,0.03311000900763836,-0.000893569932889204,0,0
265,-1,75,-1.5613261063639843,2.392652212727979,0.032485471566457064,-0.0004860277894339505,0,0
300,-1,76,0.00999999999999996,-2.122916814159299,0.03312433621509173,-0.00048903716146574,0,0
331,-2,77,1.5227388513668032,-2.272738851366813,0.03374464974130373,-0.0009046482669050133,0,0
365,-1,79,-1.3822656666031032,-3.5745313332061937,0.03479768333122956,-0.0004974418273887319,0,0
397,0,80,-1.4532635055437604,-2.2532635055437815,0.035433618502665146,-8.728945317006443e-05,0,0
463,1,84,-0.719004384245489,-3.6760175369819432,0.03756016010658922,0.00032864782708490555,0,0
496,2,87,-1.4594261347041297,-5.188278404112405,0.039038516414182274,0.0007444990331412063,0,0
528,4,92,-2.9264397329272582,-8.136099332318132,0.041350735456874683,0.0015761714846915444,0,0
562,5,96,-1.456049000378023,-6.584196001512104,0.04327138233448364,0.0020009091391567893,0,0
593,6,102,-1.5904945381706965,-10.202967229024187,0.04600564314279814,0.002427140722963839,0,0
628,7,106,-1.407814297541972,-6.411257190167876,0.04797123161281623,0.002858753972767449,0,0
661,8,110,-1.4963532040550935,-6.765412816220369,0.04993038284797258,0.003292073018861148,0,0
694,10,113,-2.944067721295275,-5.396101581942897,0.05148676201488708,0.004141220426082421,0,0
727,9,116,1.3433245210310123,-5.459973563093042,0.05304915844864301,0.0037568219639318506,0,0
759,10,119,-1.5582192666454642,-5.564657799936394,0.05461432608876667,0.004195101272391499,0,0
793,11,121,-1.504866430335321,-3.9997328606706386,0.055790424311053174,0.0046375985078691805,0,0
826,13,124,-2.9782385713460093,-5.512357857019026,0.0573780066753569,0.005495343805834099,0,0
862,15,125,-2.7590021374167017,-2.5545010687083436,0.058181175567592655,0.006362810536433484,0,0
894,16,129,-1.6191367115216653,-7.126546846086638,0.06018439437897789,0.006817937709351137,0,0
928,18,133,-2.920117704293676,-6.810235408587364,0.06222316389420217,0.007692128776061352,0,0
960,21,138,-4.638413161008193,-8.760688601680306,0.06465736578489809,0.008980935466917746,0,0
1025,22,141,-0.9461472905623686,-3.5884418716871056,0.066684238256292,0.009515351228882755,0,0
1059,23,144,-1.6137729046749931,-5.591318714025006,0.06834151354895228,0.009993675949699327,0,0
1092,23,145,-0.2300000000000019,-2.8757982222029477,0.06916878030398298,0.010059838920448821,0,0
1124,23,146,-0.23000000000000248,-2.925318942705063,0.06998759624550241,0.010124217427626342,0,0
1158,23,145,-0.22999999999999973,-0.08648928944440303,0.07001361275357638,0.010193402836541722,0,0
1190,23,146,-0.22999999999999915,-2.9363035400019504,0.07082938798930934,0.01025730232842411,0,0
1223,22,145,1.2021364479104257,-0.027863552089541735,0.07083742399883604,0.009910599226221985,0,0
1257,22,145,-0.21999999999999628,-1.4500000000000424,0.07126205338331942,0.009975025753522907,0,0
1290,22,144,-0.22000000000000186,-0.034412166931617555,0.07127209489878858,0.010039222042225217,0,0
1321,23,144,-1.7484111901900914,-1.4400000000000024,0.07166106688654174,0.010511501886710012,0,0
1355,24,143,-1.6230059702958557,-0.04699402970415658,0.07167500371203002,0.010992830070669708,0,0
1389,24,142,-0.23999999999999738,-0.033355692329349464,0.07168486991659806,0.01106381912623929,0,0
1420,24,140,-0.24000000000000257,1.620281877446614,0.07124480340234274,0.011129002823527639,0,0
1454,25,137,-1.6338506163479607,2.781551849043874,0.07042039354088786,0.011613251413293956,0,0
1487,26,133,-1.6772492756748978,4.338997102699575,0.06916468645114342,0.01209864786710199,0,0
1519,25,128,1.207723248023779,6.008616240118928,0.06747407184374477,0.01175883675532369,0,0
1553,25,121,-0.25,8.690388259518853,0.0649538996051786,0.011831335594365944,0,0
1587,27,114,-3.027827786404783,8.51239725241672,0.062421921386246595,0.012731950753471385,0,0
1619,26,107,1.207500580650934,9.202504064556503,0.059849909531123104,0.012394465892099322,0,0
1652,26,99,-0.26000000000000456,10.32781506067759,0.05685570766801218,0.012469844128428602,0,0
1686,27,88,-1.6700574419579144,14.520631861537048,0.05260183103789625,0.01295909407230425,0,0
1718,26,77,1.1960113448357415,15.246124793193111,0.04830706073700432,0.012622182622804396,0,0
1751,27,66,-1.693204233537656,14.995246568914105,0.04398558962463515,0.013110146135037862,0,0
1784,26,52,1.1665823931685857,19.452153504360087,0.038392960007387046,0.012774745571725815,0,0
1818,25,39,1.1245487811680686,17.479134155184923,0.03317735145914513,0.01243919083635379,0,0
1850,25,24,-0.25,21.868624577563782,0.027091851933891853,0.012508759678048305,0,0
1883,26,9,-1.6856744845342198,21.29511726801328,0.020965458425773378,0.012993711467178079,0,0
1917,26,-5,-0.25999999999999895,19.542683015029947,0.015208596241408214,0.01307030198275794,0,0
1949,25,-22,1.206958316088214,24.98829137349967,0.008174073069855667,0.01273052780153382,0,0
1982,25,-38,-0.25,23.023105077639865,0.001501503259592446,0.01280298294808944,0,0
2015,26,-52,-1.6951192679251297,20.611669750951854,-0.004389244271925622,0.013287442468536468,0,0
2048,26,-68,-0.26000000000000106,23.162672502156237,-0.011150166573558716,0.013363333529823156,0,0
2080,25,-81,1.2149051645983482,19.853767139778547,-0.016708935786989274,0.013023177559489637,0,0
2115,25,-94,-0.25,18.790339869190003,-0.022321699093493078,0.01309785374078249,0,0
2147,25,-108,-0.25,21.515476942214864,-0.028367299871664094,0.013168100856317136,0,0
2180,24,-123,1.1704351384804685,22.38652707720704,-0.03487726759773694,0.012827740113862927,0,0
2214,24,-136,-0.23999999999999946,19.38726363623576,-0.04061149997021333,0.012898725674033579,0,0
2246,20,-147,5.672406681710198,17.61911837470303,-0.04553385880856248,0.011313991377423373,0,0
2279,19,-162,1.2281158765556455,22.89173814833465,-0.05215468641986882,0.010958791459763348,0,0
2312,19,-177,-0.18999999999999972,23.14568724970003,-0.0588164080764582,0.01101347668475136,0,0
