Time,BallX,BallY,VelX,VelY,Pitch,Roll,TargetX,TargetY
2207,87,-88,-7.211509381246084,18.028773453115278,-0.0460766922526503,0.045553093477052,0,0
2241,91,-97,-7.179210212887358,16.153222978996542,-0.050789081233034994,0.047647488579445195,0,0
2273,94,-109,-5.493481965495404,21.97392786198164,-0.05707226654021458,0.04921828490624009,0,0
2306,98,-117,-7.280197873725326,14.560395747450652,-0.06126105674500097,0.05131268000863329,0,0
2341,100,-126,-3.498654803280971,15.743946614764356,-0.06597344572538566,0.05235987755982989,0,0
2372,102,-134,-3.8423451813851264,15.369380725540505,-0.07016223593017205,0.053407075111026485,0,0
2405,104,-141,-3.605677197506988,12.619870191274444,-0.07382742735936015,0.05445427266222309,0,0
2438,103,-148,1.8053087898765563,12.637161529135788,-0.07749261878854824,0.05393067388662478,0,0
2472,104,-153,-1.8165941688984002,9.082970844491895,-0.08011061266653972,0.05445427266222309,0,0
2504,103,-158,1.826257184325124,9.131285921625565,-0.08272860654453122,0.05393067388662478,0,0
2538,102,-161,1.8078766675526639,5.423630002658018,-0.08429940287132612,0.053407075111026485,0,0
2573,100,-160,3.400212666779263,-1.7001063333896442,-0.08377580409572781,0.05235987755982989,0,0
2603,99,-160,2.007436324912441,0.0,-0.08377580409572781,0.05183627878423159,0,0
2637,95,-157,7.098062023156446,-5.323546517367322,-0.08220500776893293,0.04974188368183839,0,0
2669,93,-154,3.6607763530173356,-5.49116452952599,-0.08063421144213803,0.0486946861306418,0,0
2703,89,-150,7.192907079772493,-7.192907079772493,-0.07853981633974483,0.0466002910282486,0,0
2736,85,-143,7.283094888398489,-12.74541605469739,-0.07487462491055674,0.04450589592585541,0,0
2768,83,-137,3.73565852463762,-11.206975573912832,-0.07173303225696695,0.04345869837465881,0,0
2803,78,-130,8.573393201469015,-12.002750482056616,-0.06806784082777885,0.04084070449666731,0,0
2835,74,-121,7.497415241613516,-16.86918429363046,-0.06335545184739416,0.03874630939427412,0,0
2867,69,-112,9.186686038446677,-16.53603486920398,-0.058643062867009474,0.03612831551628262,0,0
2900,63,-101,10.919665022635543,-20.019385874831837,-0.05288347633542819,0.03298672286269283,0,0
2932,58,-92,9.388201060964427,-16.898761909735953,-0.0481710873550435,0.030368728984701335,0,0
2966,53,-81,8.85478279839271,-19.480522156463977,-0.04241150082346221,0.02775073510670984,0,0
3001,47,-67,10.359716779186572,-24.172672484768643,-0.03508111796508603,0.024609142453120045,0,0
3032,42,-56,9.545018850463102,-20.999041471018852,-0.029321531433504737,0.02199114857512855,0,0
3065,36,-45,10.942534839733598,-20.061313872844927,-0.02356194490192345,0.01884955592153876,0,0
3098,33,-29,5.44416279673484,-29.035534915919126,-0.015184364492350668,0.017278759594743863,0,0
3131,26,-16,12.76407063102751,-23.704702600479667,-0.008377580409572781,0.013613568165555772,0,0
3165,20,-2,10.80944275814673,-25.222033102342362,-0.0010471975511965976,0.010471975511965976,0,0
3198,13,12,12.610384623644366,-25.220769247288736,0.006283185307179586,0.006806784082777886,0,0
3230,10,26,5.593192523392182,-26.101565109163513,0.013613568165555772,0.005235987755982988,0,0
3264,5,40,8.953069167443415,-25.06859366884156,0.020943951023931952,0.002617993877991494,0,0
3296,0,54,9.148879921474533,-25.616863780128703,0.028274333882308142,-0.0,0,0
3329,-7,70,12.877060861683308,-29.433281969561847,0.03665191429188092,-0.003665191429188092,0,0
3362,-12,86,8.976957815208783,-28.726265008668108,0.045029494701453704,-0.006283185307179586,0,0
3395,-17,99,9.111317721683974,-23.689426076378336,0.05183627878423159,-0.00890117918517108,0,0
3430,-20,115,5.210747059797911,-27.79065098558887,0.06021385919380437,-0.010471975511965976,0,0
3461,-23,127,5.7687143359261635,-23.074857343704625,0.06649704450098395,-0.012042771838760876,0,0
3495,-30,140,12.52387089435518,-23.25861737523106,0.07330382858376185,-0.015707963267948967,0,0
3527,-32,152,3.663334231001576,-21.980005386009495,0.07958701389094143,-0.016755160819145562,0,0
3560,-35,164,5.553653175619019,-22.21461270247602,0.08587019919812101,-0.01832595714594046,0,0
3593,-39,174,7.313892453118068,-18.284731132795176,0.091106186954104,-0.020420352248333655,0,0
3628,-42,183,5.062052244810389,-15.18615673443118,0.0958185759344887,-0.02199114857512855,0,0
3659,-44,191,3.837540638628812,-15.350162554515247,0.10000736613927509,-0.02303834612632515,0,0
3693,-44,199,0.0,-14.476532993938307,0.10419615634406147,-0.02303834612632515,0,0
3725,-45,206,1.8247079040292367,-12.772955328204644,0.10786134777324956,-0.02356194490192345,0,0
3759,-46,210,1.8088122533763646,-7.235249013505459,0.10995574287564276,-0.02408554367752175,0,0
3792,-47,213,1.824866683586515,-5.474600050759626,0.11152653920243767,-0.024609142453120045,0,0
3824,-44,214,-5.484980965388965,-1.8283269884629525,0.11205013797803595,-0.02303834612632515,0,0
3859,-43,215,-1.7369156865993058,-1.7369156865993187,0.11257373675363426,-0.022514747350726852,0,0
3890,-41,215,-3.800450632758468,0.0,0.11257373675363426,-0.021467549799530253,0,0
3924,-42,210,1.800890504576325,9.004452522881637,0.10995574287564276,-0.02199114857512855,0,0
3957,-40,209,-3.6471944406199985,1.8235972203099589,0.10943214410004447,-0.020943951023931952,0,0
3990,-36,205,-7.309325220194737,7.309325220194751,0.10733774899765128,-0.01884955592153876,0,0
4023,-31,198,-8.831229207899947,12.363720891059922,0.10367255756846318,-0.016231562043547264,0,0
4056,-31,190,0.0,14.821189513902706,0.09948376736367678,-0.016231562043547264,0,0
4091,-28,183,-5.170209828521344,12.063822933216455,0.0958185759344887,-0.014660765716752368,0,0
4122,-21,174,-13.408287893318716,17.23922729140981,0.091106186954104,-0.010995574287564275,0,0
4155,-15,162,-10.843676632171608,21.687353264343184,0.08482300164692443,-0.007853981633974483,0,0
4188,-12,152,-5.535573445954865,18.4519114865162,0.07958701389094143,-0.006283185307179586,0,0
4221,-10,140,-3.6202265714347366,21.72135942860844,0.07330382858376185,-0.005235987755982988,0,0
4286,-2,125,-7.329709326032504,13.743204986310952,0.06544984694978735,-0.0010471975511965976,0,0
4321,5,110,-12.26020586700073,26.27186971500155,0.05759586531581288,0.002617993877991494,0,0
4352,12,94,-13.330868969692382,30.47055764501119,0.04921828490624009,0.006283185307179586,0,0
4385,15,77,-5.4839450860753995,31.07568882109391,0.040317105721069016,0.007853981633974483,0,0
4418,23,61,-14.391984444698618,28.78396888939723,0.031939525311496235,0.012042771838760876,0,0
4451,33,45,-18.149303331890952,29.03888533102553,0.02356194490192345,0.017278759594743863,0,0
4484,39,26,-11.082116388136598,35.09336856243257,0.013613568165555772,0.020420352248333655,0,0
4519,44,8,-8.639795659129774,31.10326437286716,0.0041887902047863905,0.02303834612632515,0,0
4550,50,-12,-11.419113968085908,38.063713226953034,-0.006283185307179586,0.026179938779914945,0,0
4583,60,-29,-18.46260573558218,31.386429750489704,-0.015184364492350668,0.031415926535897934,0,0
4616,68,-48,-14.390647100449604,34.1777868635678,-0.025132741228718343,0.03560471674068432,0,0
4649,76,-67,-14.528348692044032,34.50482814360456,-0.03508111796508603,0.039793506945470715,0,0
4682,81,-83,-9.067785104313042,29.01691233380175,-0.04345869837465881,0.04241150082346221,0,0
