Time,BallX,BallY,VelX,VelY,Pitch,Roll,TargetX,TargetY
124,-3,-1,-8037.447225010488,-8043.1520475306625,-0.0030906137571821055,-0.009271841271546318,0,0
130,-2,-1,-1154.315459287078,-49.580242078383634,-0.00042113285162857854,0.05287838124411918,0,0
161,-3,-1,243.40110924150687,0.025000000000000137,-0.00042780880351194574,-0.012118982502060834,0,0
195,-2,-2,-71.45111019703147,34.75216041638901,-0.010661953080996678,0.008922614963575564,0,0
231,-3,-2,61.06260855734502,-30.93250355870506,-0.0008510908573491372,-0.010444612730609586,0,0
262,-3,-1,-33.954087959110986,-41.693379956877116,0.010327911025631797,-0.0013407019029820595,0,0
295,-3,-1,0.07500000000000016,37.340308391511805,-0.00047232582978668197,-0.0013623947544621111,0,0
327,-3,-1,0.07499999999999965,0.024999999999999956,-0.0004793507493996066,-0.0013834695133008849,0,0
360,-3,-1,0.07500000000000016,0.025000000000000126,-0.000486607187176827,-0.0014052388266325461,0,0
395,-2,-1,-32.62845670988164,0.025,-0.0004941984966551788,0.008502469680796147,0,0
428,-3,-2,71.18684707484455,37.51277427079773,-0.011118679741995412,-0.011659284184749277,0,0
459,-2,-2,-76.63012719311595,-37.050461821487154,-0.0009148289367023301,0.009444970570200016,0,0
491,-2,-2,37.54656588494715,0.050000000000000176,-0.0009288404929875095,-0.0010767458540426502,0,0
525,-3,-2,34.629036161996396,0.05,-0.0009435971101995306,-0.011296894475318986,0,0
569,-3,-3,-25.862249444568395,21.362755031491965,-0.009019570414466752,-0.0015199328524038525,0,0
593,-4,-1,65.887782307358,-167.53330120590053,0.026621249209465323,-0.015536815154217783,0,0
625,-3,-1,-85.52134608248264,96.16556824394044,-0.0005916439770600986,0.008663980396710815,0,0
661,-3,-2,32.968462189895554,31.253074290856382,-0.0103080662879452,-0.0015857473131546014,0,0
689,-3,0,0.075,-135.9378025653721,0.023238572966096348,-0.0016042557625820018,0,0
725,-4,-1,31.912666455673918,108.02339823964829,-0.010015416497663384,-0.01142827066464193,0,0
755,-3,-1,-76.06280941081413,-34.84299524192469,-0.0006216248251208558,0.009078525053475726,0,0
790,-2,0,2.682192173392379,-32.76378342886553,0.00931395134120711,0.008265153646314296,0,0
824,-2,-1,32.322574204660675,66.72249130279182,-0.010415634815909321,-0.0012925082475838195,0,0
857,-3,-1,35.79832200378251,-33.702413260077854,-0.0006362714308933161,-0.011680037376350864,0,0
923,-3,0,-17.314347723328584,-9.482792203469247,0.004802260692567775,-0.0017499836253419474,0,0
956,-4,-1,36.93660783701317,54.525030931596554,-0.010773667099261766,-0.012301503298319348,0,0
988,-3,-1,-73.10818912158874,-35.727267694840904,-0.0006504967162589473,0.00841339326729477,0,0
1022,-3,-1,35.238477922489814,0.024999999999999835,-0.0006577579394037514,-0.0018215847918433292,0,0
1055,-3,-1,0.075,0.025,-0.0006650868338879734,-0.001843571475295995,0,0
1089,-3,-2,0.075000000000001,35.46724043156352,-0.011001781747658783,-0.001865429734046876,0,0
1121,-2,-2,-38.130199255026945,-35.34907510130119,-0.0010863830642076444,0.008830072946279455,0,0
1154,-2,-2,35.02807074458756,0.05000000000000016,-0.0011011306308331486,-0.0015015031950940153,0,0
1186,-1,-2,-38.469069798496015,0.04999999999999948,-0.0011150972462749327,0.00924415089048104,0,0
1220,-2,-2,72.0042089816963,0.05000000000000017,-0.001129533764007494,-0.011545649905184946,0,0
1253,-3,-2,1.0520666806495431,0.05000000000000017,-0.0011441268464838273,-0.011852707822011367,0,0
